age,gender,living,edu,exedu,married,income,happiness,status,party,health,y2018,y2016,logincome
28,0,1,5,-8,1,31200,1,2,5,1,1,0,4.494154594
24,0,1,7,7,0,40000,1,3,5,1,1,0,4.602059991
29,0,1,6,-8,1,36000,1,3,5,3,1,0,4.556302501
23,1,1,5,6,0,10000,1,2,1,1,1,0,4
25,1,1,5,-8,0,85000,1,2,5,3,1,0,4.929418926
28,1,1,4,-8,1,21000,1,1,5,3,1,0,4.322219295
37,1,1,4,-8,1,40000,1,3,5,2,1,0,4.602059991
19,0,1,6,7,0,13000,1,2,5,1,1,0,4.113943352
28,0,0,6,-8,1,25000,1,5,5,3,1,0,4.397940009
26,0,1,6,-8,0,30000,1,3,5,3,1,0,4.477121255
22,0,1,7,7,0,40000,1,3,5,4,1,0,4.602059991
17,1,1,5,5,0,2000,0,3,5,1,1,0,3.301029996
27,0,1,6,-8,1,60000,1,2,5,3,1,0,4.77815125
21,0,1,5,7,1,13000,1,4,-8,2,1,0,4.113943352
25,0,1,4,-8,1,42000,1,3,5,2,1,0,4.62324929
49,1,1,3,-8,1,50000,1,4,5,3,1,0,4.698970004
25,0,1,6,-8,1,8000,1,4,5,1,1,0,3.903089987
43,0,1,4,-8,1,24000,1,3,5,4,1,0,4.380211242
50,1,1,4,-8,1,30000,1,3,5,3,1,0,4.477121255
69,0,1,0,-8,1,7200,1,3,5,3,1,0,3.857332496
28,0,1,4,-8,1,25000,1,2,5,2,1,0,4.397940009
26,1,1,5,-8,0,45000,1,2,5,2,1,0,4.653212514
26,1,1,5,-8,1,75000,1,1,5,3,1,0,4.875061263
30,1,1,3,-8,1,60000,1,3,-8,1,1,0,4.77815125
36,0,1,3,-8,1,6000,1,1,5,3,1,0,3.77815125
35,1,1,3,-8,1,30000,1,3,5,2,1,0,4.477121255
28,0,1,4,-8,1,13000,1,4,5,2,1,0,4.113943352
30,1,1,5,-8,1,45000,1,3,5,2,1,0,4.653212514
36,1,1,3,-8,1,87600,1,4,5,3,1,0,4.942504106
36,0,1,5,-8,1,30000,1,3,5,1,1,0,4.477121255
53,1,1,0,-8,1,9000,1,5,5,1,1,0,3.954242509
27,0,1,7,-8,0,70000,1,3,5,2,1,0,4.84509804
18,0,1,4,4,1,12000,1,4,5,1,1,0,4.079181246
33,1,1,4,-8,1,28000,0,2,-8,4,1,0,4.447158031
33,0,1,4,-8,1,28800,1,4,5,3,1,0,4.459392488
31,0,1,4,-8,1,30000,1,3,5,2,1,0,4.477121255
21,1,1,5,5,0,40000,0,5,5,1,1,0,4.602059991
26,1,1,6,-8,1,150000,1,3,5,3,1,0,5.176091259
39,0,1,4,-8,1,4000,1,2,5,3,1,0,3.602059991
43,1,1,4,-8,1,15600,1,5,5,3,1,0,4.193124598
31,0,1,3,-8,1,10000,1,1,5,1,1,0,4
30,0,1,4,-8,1,8000,1,3,5,3,1,0,3.903089987
28,1,1,7,-8,0,60000,1,2,5,2,1,0,4.77815125
31,0,1,4,-8,1,13800,1,2,5,1,1,0,4.139879086
28,1,1,5,-8,1,40000,1,3,5,2,1,0,4.602059991
26,1,1,3,-8,0,57000,1,1,5,3,1,0,4.755874856
36,0,1,4,-8,1,37000,1,2,5,3,1,0,4.568201724
36,1,1,4,-8,1,40000,1,3,5,1,1,0,4.602059991
43,1,1,3,-8,1,78000,1,3,-8,1,1,0,4.892094603
17,1,1,4,5,0,25000,1,4,5,2,1,0,4.397940009
26,0,1,5,-8,1,6000,1,3,5,3,1,0,3.77815125
27,1,1,6,-8,1,70000,1,4,5,3,1,0,4.84509804
24,0,1,6,6,0,27500,1,3,5,3,1,0,4.439332694
37,1,1,5,-8,1,36000,1,3,5,1,1,0,4.556302501
37,0,1,4,-8,1,30000,1,2,5,5,1,0,4.477121255
42,0,1,4,-8,1,22000,1,3,5,3,1,0,4.342422681
38,1,0,8,-8,1,120000,1,3,5,3,1,0,5.079181246
38,0,0,6,-8,1,40800,1,3,-8,3,1,0,4.610660163
28,1,0,7,-8,0,20000,1,2,-8,1,1,0,4.301029996
27,1,0,7,-8,1,55000,1,2,5,1,1,0,4.740362689
28,0,1,7,-8,1,120000,1,3,1,3,1,0,5.079181246
27,1,1,6,-8,1,36000,1,2,5,1,1,0,4.556302501
26,0,1,6,-8,1,17500,1,2,5,3,1,0,4.243038049
28,0,0,6,-8,0,50400,1,1,5,3,1,0,4.702430536
33,1,0,6,-8,1,30000,1,4,-8,2,1,0,4.477121255
25,1,1,6,-8,0,50000,1,3,5,3,1,0,4.698970004
26,0,1,6,-8,1,12000,1,3,5,3,1,0,4.079181246
26,0,1,4,-8,0,48000,0,1,5,5,1,0,4.681241237
34,0,0,7,-8,1,30000,1,4,5,3,1,0,4.477121255
31,0,0,7,-8,1,40000,1,4,-8,2,1,0,4.602059991
26,1,1,4,-8,1,54000,1,5,5,1,1,0,4.73239376
18,1,1,3,3,0,20000,1,3,5,2,1,0,4.301029996
22,0,1,4,5,1,50000,1,3,5,2,1,0,4.698970004
63,1,1,0,-8,0,1400,1,2,5,2,1,0,3.146128036
34,1,0,4,-8,0,5200,0,4,5,3,1,0,3.716003344
28,1,0,4,-8,0,1000,1,4,5,2,1,0,3
30,1,1,5,-8,1,100000,1,3,5,1,1,0,5
31,1,1,4,-8,1,20000,1,5,5,2,1,0,4.301029996
35,1,1,5,-8,1,38000,1,3,-8,5,1,0,4.579783597
37,0,0,5,-8,1,18000,1,4,5,2,1,0,4.255272505
29,0,1,4,-8,1,22200,1,2,5,3,1,0,4.346352974
25,1,1,4,-8,1,50000,1,3,5,2,1,0,4.698970004
25,1,1,6,-8,0,60000,1,2,5,3,1,0,4.77815125
29,0,1,5,-8,1,11200,1,3,5,3,1,0,4.049218023
19,1,1,4,7,0,58080,1,3,5,1,1,0,4.764026608
27,0,0,7,-8,0,42000,1,3,5,3,1,0,4.62324929
39,1,1,4,-8,1,48000,1,3,5,2,1,0,4.681241237
27,0,1,4,-8,0,42000,1,1,5,3,1,0,4.62324929
40,1,1,4,-8,1,600,1,4,-8,2,1,0,2.77815125
36,0,1,4,-8,1,1,1,3,5,2,1,0,0
22,0,1,4,7,1,26000,1,5,5,2,1,0,4.414973348
26,0,1,5,-8,0,54000,1,3,5,3,1,0,4.73239376
30,0,1,5,-8,1,29000,1,2,5,2,1,0,4.462397998
35,0,0,6,-8,1,60000,1,4,5,2,1,0,4.77815125
35,0,1,4,-8,1,19300,1,2,5,1,1,0,4.285557309
34,1,1,4,-8,1,10000,1,3,5,3,1,0,4
21,0,1,6,7,0,5000,1,3,5,1,1,0,3.698970004
38,1,1,4,-8,1,18000,1,4,5,3,1,0,4.255272505
30,0,1,4,-8,1,30000,1,3,5,1,1,0,4.477121255
34,0,1,7,-8,1,25000,1,3,5,3,1,0,4.397940009
38,1,1,5,-8,1,60000,1,3,5,3,1,0,4.77815125
34,1,0,5,-8,1,22000,1,3,5,3,1,0,4.342422681
32,0,0,4,-8,1,13000,1,3,5,2,1,0,4.113943352
39,0,1,4,-8,1,24000,1,3,5,3,1,0,4.380211242
40,0,1,4,-8,1,20000,1,3,5,3,1,0,4.301029996
18,1,1,6,5,0,15000,1,3,5,2,1,0,4.176091259
31,0,1,4,-8,1,20000,1,4,5,2,1,0,4.301029996
30,0,1,5,-8,1,6000,1,3,5,3,1,0,3.77815125
28,1,1,4,-8,1,40000,1,3,5,2,1,0,4.602059991
28,0,1,4,-8,1,24000,1,3,5,1,1,0,4.380211242
40,1,1,5,-8,1,40000,1,3,5,2,1,0,4.602059991
40,0,1,4,-8,1,40000,1,3,5,1,1,0,4.602059991
23,0,1,6,6,0,7500,1,2,5,3,1,0,3.875061263
40,0,1,4,-8,1,10000,1,3,5,1,1,0,4
40,1,1,4,-8,1,20000,1,3,5,3,1,0,4.301029996
24,1,1,6,7,0,70000,1,3,5,1,1,0,4.84509804
31,1,1,4,-8,1,60000,1,3,5,2,1,0,4.77815125
30,0,1,5,-8,1,11400,1,2,5,2,1,0,4.056904851
52,0,1,3,-8,1,3960,1,3,5,1,1,0,3.597695186
26,1,1,5,-8,1,55000,1,3,5,2,1,0,4.740362689
28,0,1,6,-8,1,46700,1,3,5,3,1,0,4.669316881
26,0,1,5,-8,1,35000,1,3,5,1,1,0,4.544068044
31,0,1,4,-8,1,30000,1,3,5,3,1,0,4.477121255
32,1,1,5,-8,1,40000,1,3,5,1,1,0,4.602059991
32,0,1,5,-8,1,14000,1,2,5,2,1,0,4.146128036
30,0,1,6,-8,1,35000,1,2,5,3,1,0,4.544068044
31,1,1,4,-8,1,50000,1,3,5,3,1,0,4.698970004
40,0,0,8,-8,1,80000,1,3,-8,3,1,0,4.903089987
32,1,1,10,-8,0,10000,1,4,5,2,1,0,4
32,0,1,5,-8,1,10400,1,3,5,2,1,0,4.017033339
32,0,0,7,-8,1,60000,1,2,-8,3,1,0,4.77815125
29,0,1,8,-8,1,70000,1,3,-8,3,1,0,4.84509804
28,1,1,3,-8,1,29700,1,1,5,5,1,0,4.472756449
24,1,1,5,6,0,65000,1,3,5,1,1,0,4.812913357
40,1,1,4,-8,1,74400,1,3,5,3,1,0,4.871572936
33,0,1,4,-8,1,25000,1,3,5,3,1,0,4.397940009
30,0,1,7,-8,0,40000,1,4,5,3,1,0,4.602059991
35,1,1,4,-8,1,45000,1,4,5,1,1,0,4.653212514
34,0,1,6,-8,0,24000,1,4,5,3,1,0,4.380211242
20,0,1,4,7,0,10000,1,3,-8,1,1,0,4
32,0,1,4,-8,1,2100,1,1,5,5,1,0,3.322219295
29,1,1,4,-8,1,48000,1,3,5,2,1,0,4.681241237
28,0,1,4,-8,1,25200,1,3,5,3,1,0,4.401400541
18,1,1,5,5,0,3300,1,3,5,1,1,0,3.51851394
36,1,1,4,-8,1,50000,1,3,5,2,1,0,4.698970004
36,0,1,5,-8,1,25000,1,3,5,3,1,0,4.397940009
24,1,1,4,5,1,36000,1,2,5,1,1,0,4.556302501
62,1,1,3,-8,1,6000,1,3,5,3,1,0,3.77815125
23,1,1,4,5,0,97000,1,3,5,2,1,0,4.986771734
29,1,1,5,-8,1,92000,1,4,5,1,1,0,4.963787827
35,1,1,4,-8,0,3000,0,3,5,2,1,0,3.477121255
34,1,1,4,-8,1,14000,1,3,5,2,1,0,4.146128036
20,1,1,5,6,0,30000,1,3,-8,2,1,0,4.477121255
38,1,1,4,-8,1,24000,1,3,5,3,1,0,4.380211242
29,1,1,3,-8,1,15000,1,5,5,1,1,0,4.176091259
28,1,1,4,-8,1,15000,1,3,5,3,1,0,4.176091259
24,0,1,5,5,0,7500,1,3,5,2,1,0,3.875061263
42,1,1,4,-8,0,6000,1,3,5,2,1,0,3.77815125
20,1,1,4,4,0,30000,1,3,5,2,1,0,4.477121255
26,0,1,4,-8,1,8000,1,4,5,1,1,0,3.903089987
31,1,1,5,-8,1,50000,1,3,5,3,1,0,4.698970004
35,0,0,7,-8,1,50400,1,4,5,3,1,0,4.702430536
29,0,0,6,-8,1,40000,1,3,5,1,1,0,4.602059991
51,0,0,5,-8,1,19300,1,1,5,3,1,0,4.285557309
29,1,1,4,-8,1,43000,1,1,5,3,1,0,4.633468456
29,1,1,6,-8,1,45000,1,3,5,2,1,0,4.653212514
36,1,1,5,-8,1,10200,1,3,5,3,1,0,4.008600172
36,1,0,7,-8,1,60000,1,1,1,3,1,0,4.77815125
29,1,1,6,-8,1,50000,1,2,5,2,1,0,4.698970004
34,0,1,4,-8,1,2700,1,2,5,3,1,0,3.431363764
27,0,0,5,-8,1,20000,1,3,5,3,1,0,4.301029996
28,0,1,4,-8,1,24000,1,2,5,3,1,0,4.380211242
34,1,1,4,-8,1,38000,1,1,5,3,1,0,4.579783597
30,0,0,5,-8,1,40000,1,3,5,2,1,0,4.602059991
30,0,1,5,-8,1,70000,1,3,5,3,1,0,4.84509804
40,0,0,6,-8,1,36000,1,2,5,2,1,0,4.556302501
40,1,1,6,-8,1,60000,1,4,5,3,1,0,4.77815125
23,0,1,6,6,0,43000,1,3,5,3,1,0,4.633468456
28,1,1,5,-8,1,55000,1,3,5,3,1,0,4.740362689
29,0,1,6,-8,0,31000,1,3,5,3,1,0,4.491361694
24,1,1,5,5,0,42000,1,5,5,1,1,0,4.62324929
22,1,1,4,7,0,27300,1,4,5,2,1,0,4.436162647
38,1,1,6,-8,1,80000,1,3,5,1,1,0,4.903089987
35,0,0,5,-8,1,20000,1,4,5,3,1,0,4.301029996
34,0,0,8,-8,1,110000,1,3,-8,3,1,0,5.041392685
43,1,1,4,-8,1,35000,1,1,5,3,1,0,4.544068044
43,0,1,4,-8,1,15000,1,4,5,2,1,0,4.176091259
34,1,0,5,-8,1,120000,1,2,5,3,1,0,5.079181246
35,0,1,4,-8,1,11100,1,3,-8,3,1,0,4.045322979
27,0,1,4,-8,1,1000,0,3,5,3,1,0,3
46,0,1,0,-8,1,5700,1,3,5,3,1,0,3.755874856
34,1,1,5,-8,1,37000,1,2,5,3,1,0,4.568201724
35,0,1,6,-8,1,20000,1,3,5,2,1,0,4.301029996
33,1,1,3,-8,1,80000,1,5,5,3,1,0,4.903089987
30,0,1,3,-8,1,6000,1,2,5,3,1,0,3.77815125
41,1,1,5,-8,1,28750,1,2,-8,3,1,0,4.458637849
40,0,1,4,-8,1,15000,1,4,5,3,1,0,4.176091259
34,0,0,7,-8,1,33000,1,3,-8,3,1,0,4.51851394
31,1,0,7,-8,1,105000,1,3,5,3,1,0,5.021189299
39,1,0,5,-8,1,30000,1,3,5,3,1,0,4.477121255
25,0,0,7,-8,0,55000,1,5,5,3,1,0,4.740362689
26,1,1,6,-8,0,14000,1,3,5,2,1,0,4.146128036
42,1,0,5,-8,1,50000,1,4,5,3,1,0,4.698970004
30,0,0,7,-8,1,90000,1,5,-8,1,1,0,4.954242509
41,1,0,7,-8,1,50000,1,3,-8,2,1,0,4.698970004
42,0,0,7,-8,1,60000,1,3,-8,3,1,0,4.77815125
34,1,0,7,-8,1,50000,1,3,5,3,1,0,4.698970004
39,0,1,4,-8,1,15000,1,4,5,4,1,0,4.176091259
40,1,1,4,-8,1,30000,1,3,5,3,1,0,4.477121255
36,0,1,5,-8,1,3000,1,3,5,3,1,0,3.477121255
43,1,1,4,-8,1,70000,1,1,5,3,1,0,4.84509804
44,0,0,4,-8,1,10000,1,1,5,3,1,0,4
54,1,0,7,-8,1,120000,1,4,1,3,1,0,5.079181246
48,0,0,6,-8,1,50000,1,3,5,3,1,0,4.698970004
39,0,0,5,-8,1,3900,1,4,5,3,1,0,3.591064607
39,1,1,6,-8,1,80000,1,3,5,2,1,0,4.903089987
44,0,0,7,-8,0,54000,1,3,-8,3,1,0,4.73239376
36,1,0,7,-8,1,100000,1,3,5,5,1,0,5
33,1,1,7,-8,1,40000,1,3,5,3,1,0,4.602059991
31,0,1,6,-8,1,30000,1,2,5,3,1,0,4.477121255
25,0,1,5,-8,1,20000,1,5,5,1,1,0,4.301029996
29,1,1,6,-8,1,58000,1,2,5,3,1,0,4.763427994
29,0,1,5,-8,1,20800,1,3,5,5,1,0,4.318063335
21,0,1,5,5,0,2000,1,2,5,2,1,0,3.301029996
26,0,1,4,-8,1,20000,1,3,5,1,1,0,4.301029996
43,0,1,3,-8,1,10000,1,3,5,3,1,0,4
43,1,0,0,-8,1,35000,1,5,5,2,1,0,4.544068044
27,0,1,6,-8,0,30000,1,3,5,2,1,0,4.477121255
25,0,1,6,-8,0,16000,1,1,5,2,1,0,4.204119983
41,1,1,4,-8,1,50000,1,2,5,2,1,0,4.698970004
20,0,1,4,6,0,4700,1,2,5,3,1,0,3.672097858
42,0,1,0,-8,1,2570,1,2,5,3,1,0,3.409933123
34,1,1,3,-8,1,58000,1,4,5,2,1,0,4.763427994
32,0,1,4,-8,1,40000,0,2,5,3,1,0,4.602059991
36,1,1,3,-8,1,15600,1,5,5,3,1,0,4.193124598
36,0,1,4,-8,1,8000,1,3,5,2,1,0,3.903089987
34,0,1,4,-8,1,8000,1,1,5,3,1,0,3.903089987
38,1,1,4,-8,1,60000,1,3,5,3,1,0,4.77815125
23,1,1,4,7,1,50000,1,3,5,3,1,0,4.698970004
29,1,1,3,-8,1,40000,1,3,5,1,1,0,4.602059991
44,0,1,3,-8,1,20000,0,2,5,1,1,0,4.301029996
23,0,1,6,7,0,35000,1,2,5,1,1,0,4.544068044
19,1,1,3,3,0,201000,1,4,5,3,1,0,5.303196057
40,0,1,4,-8,1,10000,1,3,5,2,1,0,4
26,0,1,6,-8,0,7000,1,3,5,3,1,0,3.84509804
23,1,0,6,7,0,30000,1,3,5,2,1,0,4.477121255
43,1,1,4,-8,1,20000,1,1,5,5,1,0,4.301029996
43,0,1,3,-8,1,20000,0,3,5,5,1,0,4.301029996
29,1,0,7,-8,0,65000,0,3,5,2,1,0,4.812913357
29,0,1,5,-8,0,30000,1,3,5,2,1,0,4.477121255
30,1,1,5,-8,1,44000,1,4,1,5,1,0,4.643452676
42,1,1,4,-8,0,48000,1,2,5,5,1,0,4.681241237
30,1,0,4,-8,0,36000,1,3,5,1,1,0,4.556302501
19,0,1,4,5,0,32000,1,2,5,2,1,0,4.505149978
30,1,1,3,-8,1,50000,1,4,5,2,1,0,4.698970004
22,1,1,4,4,0,7500,1,2,5,1,1,0,3.875061263
35,1,1,4,-8,1,35000,1,3,5,2,1,0,4.544068044
47,1,1,4,-8,1,40000,1,1,5,3,1,0,4.602059991
33,1,1,4,-8,0,10000,0,2,5,5,1,0,4
32,0,0,6,-8,1,25000,1,3,5,3,1,0,4.397940009
21,1,1,4,4,0,46500,0,4,5,1,1,0,4.667452953
24,1,1,7,7,0,17100,1,3,5,3,1,0,4.23299611
34,1,1,4,-8,1,50000,1,4,5,2,1,0,4.698970004
27,0,1,5,-8,1,10000,1,2,5,2,1,0,4
25,1,1,5,-8,0,36000,1,3,-8,1,1,0,4.556302501
38,1,1,3,-8,1,22000,1,4,5,3,1,0,4.342422681
38,0,1,3,-8,1,30000,1,3,5,3,1,0,4.477121255
35,1,1,4,-8,1,20000,1,3,5,3,1,0,4.301029996
36,0,1,5,-8,1,5000,1,3,5,3,1,0,3.698970004
25,1,1,5,-8,0,35000,1,2,5,1,1,0,4.544068044
18,0,1,4,5,0,1000,1,3,5,3,1,0,3
38,0,1,4,-8,1,9200,1,4,5,3,1,0,3.963787827
41,1,1,3,-8,1,2000,0,5,5,5,1,0,3.301029996
17,0,1,5,5,0,5500,0,2,5,3,1,0,3.740362689
25,1,1,4,-8,0,48000,1,5,1,1,1,0,4.681241237
42,1,1,4,-8,1,100000,0,2,5,5,1,0,5
39,1,1,4,-8,1,50000,1,3,5,1,1,0,4.698970004
25,0,0,6,-8,1,30000,1,3,1,3,1,0,4.477121255
22,1,0,7,7,0,6200,1,2,5,2,1,0,3.792391689
24,1,1,4,5,0,25000,1,3,5,2,1,0,4.397940009
26,1,0,6,-8,0,30000,1,2,5,3,1,0,4.477121255
44,1,0,5,-8,1,25000,1,3,5,3,1,0,4.397940009
48,1,1,0,-8,1,48000,1,3,5,3,1,0,4.681241237
24,1,1,4,5,0,40000,1,3,5,2,1,0,4.602059991
26,0,1,7,-8,1,30000,1,2,5,2,1,0,4.477121255
38,1,1,4,-8,1,27600,1,4,5,3,1,0,4.440909082
30,0,1,3,-8,1,750,1,5,5,1,1,0,2.875061263
24,0,0,7,7,0,88000,1,3,5,3,1,0,4.944482672
27,1,1,5,-8,0,3500,1,3,5,5,1,0,3.544068044
37,1,1,4,-8,1,20000,1,1,5,2,1,0,4.301029996
39,1,1,4,-8,1,36000,1,3,5,3,1,0,4.556302501
35,1,1,4,-8,1,43200,1,4,5,3,1,0,4.635483747
25,1,1,5,-8,0,40800,1,2,5,1,1,0,4.610660163
32,1,1,3,-8,1,25000,1,1,5,3,1,0,4.397940009
43,1,0,4,-8,1,36000,1,4,-8,3,1,0,4.556302501
26,0,1,6,-8,1,20000,1,3,-8,3,1,0,4.301029996
23,0,1,6,7,0,24000,1,2,5,3,1,0,4.380211242
23,1,1,6,7,0,100000,1,3,5,1,1,0,5
30,1,1,7,-8,1,52000,1,2,5,5,1,0,4.716003344
29,0,1,6,-8,1,20000,1,3,5,3,1,0,4.301029996
27,0,1,7,-8,1,12000,1,2,5,1,1,0,4.079181246
26,0,1,5,-8,1,7000,1,3,5,3,1,0,3.84509804
43,0,1,0,-8,1,7500,1,2,5,5,1,0,3.875061263
22,0,1,6,7,0,21500,1,1,5,5,1,0,4.33243846
23,0,1,6,7,0,11200,1,4,5,3,1,0,4.049218023
27,1,1,4,-8,1,25000,1,4,5,3,1,0,4.397940009
26,1,1,0,-8,0,26100,1,3,5,3,1,0,4.416640507
23,0,1,6,6,0,8000,1,2,5,2,1,0,3.903089987
42,1,1,0,-8,1,12000,1,1,5,3,1,0,4.079181246
57,1,1,5,-8,1,7200,1,3,-8,3,1,0,3.857332496
29,1,1,5,-8,1,36000,1,2,5,1,1,0,4.556302501
27,1,0,7,-8,1,21000,1,2,5,3,1,0,4.322219295
44,1,1,4,-8,1,35000,1,3,5,3,1,0,4.544068044
31,0,0,6,-8,1,3000,1,3,5,3,1,0,3.477121255
29,1,1,6,-8,0,37000,1,2,5,3,1,0,4.568201724
36,1,1,3,-8,1,7500,1,5,5,5,1,0,3.875061263
29,0,1,5,-8,1,10000,1,1,5,2,1,0,4
27,0,1,3,-8,1,20000,1,3,5,3,1,0,4.301029996
24,1,1,4,5,0,20000,1,1,5,3,1,0,4.301029996
28,1,1,5,-8,1,70000,0,3,-8,3,1,0,4.84509804
28,1,1,6,-8,1,120000,1,2,5,1,1,0,5.079181246
23,1,1,4,4,0,10000,1,3,5,3,1,0,4
50,0,1,3,-8,1,5100,1,3,5,3,1,0,3.707570176
29,1,1,3,-8,1,30000,1,3,5,2,1,0,4.477121255
31,1,1,4,-8,1,54000,1,3,5,3,1,0,4.73239376
34,1,1,6,-8,1,43600,1,3,-8,3,1,0,4.639486489
32,1,1,4,-8,1,72000,1,2,5,3,1,0,4.857332496
43,1,1,4,-8,1,36000,1,3,5,2,1,0,4.556302501
31,0,1,5,-8,1,15000,1,2,5,3,1,0,4.176091259
63,1,0,0,-8,1,26000,1,3,5,2,1,0,4.414973348
32,1,0,4,-8,1,30000,1,3,5,3,1,0,4.477121255
31,0,1,3,-8,1,7360,1,3,5,3,1,0,3.866877814
40,1,1,3,-8,1,30000,1,3,5,3,1,0,4.477121255
37,1,1,3,-8,1,30000,1,1,5,3,1,0,4.477121255
35,0,1,4,-8,1,3000,1,3,5,5,1,0,3.477121255
24,1,1,5,5,0,40000,1,3,5,3,1,0,4.602059991
35,1,0,8,-8,1,150000,1,3,-8,3,1,0,5.176091259
34,0,0,7,-8,1,60000,1,3,5,3,1,0,4.77815125
23,1,1,6,7,0,23000,1,3,5,3,1,0,4.361727836
35,1,1,4,-8,1,50000,1,3,5,3,1,0,4.698970004
31,1,1,7,-8,1,30000,1,3,5,2,1,0,4.477121255
32,1,0,7,-8,1,152000,1,3,-8,5,1,0,5.181843588
30,0,0,8,-8,1,48000,1,3,-8,2,1,0,4.681241237
26,0,0,8,-8,0,26500,1,5,-8,2,1,0,4.423245874
28,1,0,8,-8,1,3100,1,3,5,1,1,0,3.491361694
41,1,0,6,-8,1,15000,1,2,5,3,1,0,4.176091259
24,0,0,7,7,0,25000,1,3,5,2,1,0,4.397940009
30,1,0,6,-8,1,53000,1,1,5,2,1,0,4.72427587
27,0,0,6,-8,1,54000,1,3,5,3,1,0,4.73239376
38,1,0,6,-8,1,70000,1,3,1,4,1,0,4.84509804
27,1,0,7,-8,0,72000,1,3,5,3,1,0,4.857332496
26,0,0,6,-8,0,25000,1,2,5,2,1,0,4.397940009
29,1,0,5,-8,1,36000,1,2,5,1,1,0,4.556302501
40,1,0,4,-8,1,20000,1,2,5,1,1,0,4.301029996
42,0,0,4,-8,1,23040,1,3,5,3,1,0,4.362482475
42,0,0,4,-8,1,30000,1,3,5,1,1,0,4.477121255
21,1,0,5,8,0,1260,1,1,5,2,1,0,3.100370545
29,1,0,4,-8,1,8000,1,3,5,1,1,0,3.903089987
24,1,0,7,7,0,3001,1,4,1,3,1,0,3.477265995
55,1,1,0,-8,1,24000,1,3,5,4,1,0,4.380211242
26,1,1,4,-8,1,63000,1,1,5,3,1,0,4.799340549
33,1,1,4,-8,1,4000,1,1,5,2,1,0,3.602059991
23,1,1,4,5,0,75000,0,3,5,1,1,0,4.875061263
29,1,1,0,-8,1,6000,1,2,5,3,1,0,3.77815125
49,1,1,3,-8,1,20000,1,3,-8,2,1,0,4.301029996
21,0,1,6,7,0,4800,1,3,5,3,1,0,3.681241237
31,1,0,6,-8,1,60000,1,3,5,3,1,0,4.77815125
23,1,1,4,5,1,24000,1,2,5,3,1,0,4.380211242
64,1,0,0,-8,1,16200,1,3,-8,3,1,0,4.209515015
31,1,1,3,-8,1,12000,1,2,1,2,1,0,4.079181246
30,1,1,4,-8,1,130000,1,3,5,1,1,0,5.113943352
24,1,1,3,5,0,37500,1,4,5,3,1,0,4.574031268
35,1,1,4,-8,1,51600,1,3,5,3,1,0,4.712649702
28,0,1,4,-8,1,200,1,1,5,5,1,0,2.301029996
66,1,1,3,-8,0,9000,1,1,5,3,1,0,3.954242509
28,1,1,5,-8,1,24000,1,2,5,3,1,0,4.380211242
25,0,1,7,-8,0,5000,1,2,5,3,1,0,3.698970004
44,0,1,4,-8,1,21600,1,3,5,3,1,0,4.334453751
23,1,1,6,6,0,21000,1,2,5,3,1,0,4.322219295
21,1,1,5,5,0,18000,1,1,5,1,1,0,4.255272505
29,1,0,7,-8,0,150000,1,3,1,4,1,0,5.176091259
30,1,0,6,-8,1,36000,1,3,5,2,1,0,4.556302501
34,0,1,6,-8,1,100000,1,1,5,1,1,0,5
27,0,0,6,-8,1,43600,1,3,5,3,1,0,4.639486489
29,1,1,4,-8,1,30000,1,4,5,2,1,0,4.477121255
34,1,1,4,-8,1,50000,1,1,5,1,1,0,4.698970004
33,1,0,6,-8,1,60000,1,3,5,2,1,0,4.77815125
26,0,0,6,-8,0,70000,1,3,5,3,1,0,4.84509804
35,1,1,4,-8,0,54240,0,1,5,2,1,0,4.734319681
64,0,1,0,-8,1,300,1,3,5,5,1,0,2.477121255
29,0,0,6,-8,1,30000,1,3,5,2,1,0,4.477121255
44,0,0,4,-8,1,12000,1,2,5,3,1,0,4.079181246
43,1,1,4,-8,1,20000,1,3,5,5,1,0,4.301029996
43,1,1,4,-8,1,33000,1,2,5,3,1,0,4.51851394
41,0,1,6,-8,1,51000,1,5,5,3,1,0,4.707570176
27,1,1,4,-8,1,48000,1,3,5,3,1,0,4.681241237
30,1,1,4,-8,1,74000,1,2,5,3,1,0,4.86923172
34,1,1,4,-8,1,8400,1,1,5,2,1,0,3.924279286
58,0,1,0,-8,1,2400,1,3,5,1,1,0,3.380211242
31,0,1,3,-8,1,15000,1,3,5,1,1,0,4.176091259
26,1,1,7,-8,0,62800,1,4,5,2,1,0,4.797959644
29,0,1,5,-8,1,48000,1,3,5,2,1,0,4.681241237
32,1,1,5,-8,1,4200,1,3,5,1,1,0,3.62324929
29,1,1,5,-8,1,13000,1,3,5,2,1,0,4.113943352
31,0,1,4,-8,1,14400,1,1,5,1,1,0,4.158362492
26,0,1,7,-8,0,10998,1,3,5,3,1,0,4.041313715
23,1,1,4,5,0,19700,1,3,5,1,1,0,4.294466226
28,0,1,6,-8,1,28000,1,3,5,1,1,0,4.447158031
24,0,1,4,5,0,77750,1,3,5,3,1,0,4.890700398
20,1,1,4,6,0,7000,1,2,5,2,1,0,3.84509804
49,1,1,4,-8,1,50000,1,2,5,3,1,0,4.698970004
26,1,1,6,-8,0,24500,1,1,5,2,1,0,4.389166084
24,0,1,6,6,0,36000,1,3,-8,1,1,0,4.556302501
38,0,1,4,-8,1,8000,1,3,5,3,1,0,3.903089987
